District,Latitude,Longitude,Region,N,P,K,pH,Rainfall,Crop
Akot,21.13751,77.0934,Vidarbha,65,34,49,7.4,942,Sugarcane
Akot,21.13716,77.17359,Vidarbha,71,23,43,7.8,858,Cotton
Akot,21.09743,77.16715,Vidarbha,63,29,46,7.4,936,Sugarcane
Akot,21.12404,77.04491,Vidarbha,68,30,49,7.4,956,Sugarcane
Akot,21.1538,77.11924,Vidarbha,27,32,54,7.6,1086,Cotton
Akot,21.01917,77.16176,Vidarbha,57,34,53,7.5,1000,Cotton
Akot,21.11425,77.08444,Vidarbha,50,34,55,7.3,969,Sugarcane
Akot,21.01331,77.02694,Vidarbha,52,31,56,7.8,940,Cotton
Akot,21.07521,77.05858,Vidarbha,64,30,38,7.3,842,Soybean
Akot,21.08102,77.13681,Vidarbha,60,34,49,7.8,900,Cotton
Akot,21.05283,77.04536,Vidarbha,63,28,52,7.6,1028,Cotton
Akot,21.17112,77.08453,Vidarbha,50,23,48,7.1,818,Soybean
Akot,21.1498,77.08804,Vidarbha,52,30,42,7.8,950,Cotton
Akot,21.03657,77.18229,Vidarbha,46,33,44,7.7,1075,Cotton
Akot,21.11044,77.09772,Vidarbha,63,24,51,7.5,920,Cotton
Akot,21.03954,77.06145,Vidarbha,49,21,64,8,990,Cotton
Akot,21.12191,77.09928,Vidarbha,68,29,39,7.4,934,Sugarcane
Akot,21.10962,77.05357,Vidarbha,70,29,50,7.2,807,Soybean
Akot,21.06328,77.08411,Vidarbha,44,37,43,7.5,743,Soybean
Akot,21.09947,77.09393,Vidarbha,57,33,44,6.8,812,Soybean
Akot,21.18509,77.14676,Vidarbha,57,34,45,7.5,914,Cotton
Akot,21.17837,77.11403,Vidarbha,80,30,32,7.2,1078,Sugarcane
Akot,21.0683,77.0562,Vidarbha,54,28,46,7.4,990,Sugarcane
Akot,21.14274,77.16854,Vidarbha,67,28,65,7.7,903,Cotton
Akot,21.1262,77.16267,Vidarbha,47,33,56,7.8,852,Cotton
Akot,21.13466,77.13875,Vidarbha,71,25,70,7.6,895,Soybean
Akot,21.18307,77.10429,Vidarbha,58,23,45,8.2,935,Cotton
Akot,21.12317,77.07247,Vidarbha,54,33,43,7.2,1080,Sugarcane
Akot,21.14059,77.11748,Vidarbha,71,32,49,7.3,991,Sugarcane
Akot,21.11694,77.10022,Vidarbha,68,35,60,7.9,945,Cotton
Akot,21.22027,77.10308,Vidarbha,74,29,35,7.4,939,Sugarcane
Akot,21.13332,77.10453,Vidarbha,67,27,59,7.4,1004,Sugarcane
Akot,21.12584,77.05847,Vidarbha,53,33,50,7.8,1014,Cotton
Akot,21.07544,77.10454,Vidarbha,63,31,53,7.6,811,Soybean
Akot,21.09567,77.11006,Vidarbha,42,33,44,7.4,1034,Sugarcane
Akot,21.10046,77.09442,Vidarbha,39,33,52,7,1011,Sugarcane
Akot,21.12416,77.11494,Vidarbha,55,26,54,7.8,975,Cotton
Akot,21.11578,77.11476,Vidarbha,62,33,55,7.5,1045,Cotton
Akot,21.09642,77.1089,Vidarbha,62,41,47,7.6,887,Soybean
Akot,21.08875,77.0612,Vidarbha,60,26,47,7.7,775,Soybean
Akot,21.10508,77.02691,Vidarbha,52,30,39,7.9,928,Cotton
Akot,21.07845,77.16253,Vidarbha,68,25,45,8.1,1064,Cotton
Akot,21.04725,77.06746,Vidarbha,62,33,49,7.2,900,Soybean
Akot,21.08857,77.09241,Vidarbha,56,30,39,7.5,931,Cotton
Akot,21.01219,77.08195,Vidarbha,51,34,43,7.8,887,Cotton
Akot,21.11122,77.05675,Vidarbha,58,25,58,7.3,892,Soybean
Akot,21.06483,77.12461,Vidarbha,75,34,60,7.5,1026,Cotton
Akot,21.04119,77.10596,Vidarbha,75,29,47,7.6,887,Soybean
Akot,21.02491,77.10334,Vidarbha,56,35,55,7.3,1030,Sugarcane
Akot,21.12198,77.09546,Vidarbha,69,29,60,7.6,824,Soybean
Akot,21.08452,77.09227,Vidarbha,57,25,51,7.3,1068,Sugarcane
Akot,21.08808,77.1105,Vidarbha,48,29,46,7,866,Soybean
Amravati,20.87174,77.80911,Vidarbha,57,32,42,7.3,989,Sugarcane
Amravati,20.95846,77.86001,Vidarbha,56,30,57,7.4,837,Soybean
Amravati,20.93598,77.80578,Vidarbha,68,21,30,7.9,1064,Cotton
Amravati,20.8928,77.7759,Vidarbha,48,30,60,7.8,832,Cotton
Amravati,20.97329,77.77452,Vidarbha,49,19,54,7.5,996,Cotton
Amravati,20.98805,77.77331,Vidarbha,59,38,54,7.9,1033,Cotton
Amravati,20.95275,77.88512,Vidarbha,56,29,50,7.3,1020,Sugarcane
Amravati,21.02724,77.75617,Vidarbha,40,28,50,7.9,919,Cotton
Amravati,20.94308,77.84993,Vidarbha,58,19,44,7.4,823,Soybean
Amravati,20.96971,77.84041,Vidarbha,55,32,42,7.6,1014,Cotton
Amravati,20.9904,77.79814,Vidarbha,63,31,54,7,892,Soybean
Amravati,20.95337,77.86027,Vidarbha,50,30,39,7.5,1169,Cotton
Amravati,20.9743,77.84052,Vidarbha,55,29,49,7.3,1096,Sugarcane
Amravati,20.90533,77.85621,Vidarbha,52,29,47,8.1,1049,Cotton
Amravati,20.92714,77.80252,Vidarbha,50,34,47,7.4,1123,Sugarcane
Amravati,20.92985,77.72724,Vidarbha,45,28,57,8.2,731,Cotton
Amravati,20.90475,77.78666,Vidarbha,57,26,56,7,1009,Sugarcane
Amravati,20.92547,77.8099,Vidarbha,66,26,43,6.9,1011,Sugarcane
Amravati,20.85244,77.87151,Vidarbha,58,28,52,7.1,1129,Sugarcane
Amravati,20.96971,77.78593,Vidarbha,80,23,61,7.4,934,Sugarcane
Amravati,20.93656,77.78118,Vidarbha,52,30,28,7.6,873,Soybean
Amravati,20.89931,77.75342,Vidarbha,67,34,46,7.4,902,Sugarcane
Amravati,20.92524,77.85992,Vidarbha,49,30,55,7.8,944,Cotton
Amravati,21.00314,77.76478,Vidarbha,75,31,55,7,887,Soybean
Amravati,20.87843,77.72421,Vidarbha,75,30,43,7.1,915,Sugarcane
Amravati,20.85592,77.79846,Vidarbha,69,36,43,7.7,951,Cotton
Amravati,20.91434,77.77088,Vidarbha,43,23,42,7.8,809,Cotton
Amravati,20.9111,77.78705,Vidarbha,67,31,35,7.8,926,Cotton
Amravati,20.98562,77.8746,Vidarbha,64,29,54,7.1,764,Soybean
Amravati,20.95879,77.80098,Vidarbha,70,27,60,8.1,1147,Cotton
Amravati,20.83207,77.72366,Vidarbha,69,31,40,6.9,786,Soybean
Amravati,20.9307,77.75206,Vidarbha,54,22,52,7.5,1019,Cotton
Amravati,20.95832,77.82863,Vidarbha,68,24,38,7.5,822,Soybean
Amravati,20.88521,77.80776,Vidarbha,68,34,53,7.3,1098,Sugarcane
Amravati,20.95142,77.76152,Vidarbha,53,25,42,7.7,900,Soybean
Amravati,20.88947,77.88166,Vidarbha,66,30,64,7.4,905,Sugarcane
Amravati,20.94787,77.79922,Vidarbha,60,31,55,7.2,972,Sugarcane
Amravati,20.91409,77.78653,Vidarbha,55,26,61,7.2,1082,Sugarcane
Amravati,20.92051,77.78752,Vidarbha,61,30,49,8,1003,Cotton
Amravati,20.93786,77.84278,Vidarbha,62,30,44,7.2,1063,Sugarcane
Amravati,20.94159,77.79651,Vidarbha,53,28,51,7.7,1001,Cotton
Amravati,20.90332,77.78087,Vidarbha,46,28,59,7.5,983,Cotton
Amravati,20.83905,77.71061,Vidarbha,79,28,48,8,936,Cotton
Amravati,20.90504,77.844,Vidarbha,62,29,40,7.3,998,Sugarcane
Amravati,20.9494,77.86566,Vidarbha,66,31,43,7.6,920,Cotton
Amravati,20.99479,77.76337,Vidarbha,74,29,44,8.1,1145,Cotton
Amravati,20.90897,77.84209,Vidarbha,61,32,36,8,896,Cotton
Amravati,20.87689,77.76101,Vidarbha,66,39,35,7.2,1082,Sugarcane
Amravati,20.90286,77.75717,Vidarbha,51,26,53,7.1,965,Sugarcane
Amravati,20.9765,77.7942,Vidarbha,67,32,49,7.5,1145,Cotton
Amravati,20.87807,77.7772,Vidarbha,63,20,46,7.3,858,Soybean
Amravati,20.92561,77.86568,Vidarbha,83,22,61,7.2,983,Sugarcane
Amravati,20.97426,77.78284,Vidarbha,70,23,57,7.7,879,Soybean
Amravati,20.91465,77.80745,Vidarbha,69,25,68,7.4,1049,Sugarcane
Amravati,20.8922,77.7444,Vidarbha,65,18,51,7.5,1166,Cotton
Amravati,20.91862,77.82884,Vidarbha,54,38,59,7.6,878,Soybean
Amravati,20.91123,77.80778,Vidarbha,61,21,50,7.9,1034,Cotton
Amravati,20.95102,77.77719,Vidarbha,67,34,51,7.1,840,Soybean
Amravati,20.90159,77.78209,Vidarbha,44,38,56,7.3,845,Soybean
Amravati,20.92989,77.79142,Vidarbha,53,19,53,8.3,892,Cotton
Amravati,20.86791,77.77711,Vidarbha,45,19,55,7.2,936,Sugarcane
Amravati,20.90509,77.73416,Vidarbha,45,20,43,7,1072,Sugarcane
Amravati,20.96831,77.75696,Vidarbha,52,35,43,7.5,1013,Cotton
Amravati,20.92071,77.7777,Vidarbha,64,31,52,8.2,960,Cotton
Amravati,20.92395,77.85319,Vidarbha,57,29,59,7.2,864,Soybean
Amravati,20.9852,77.81624,Vidarbha,60,33,59,7.5,798,Soybean
Amravati,20.96985,77.79391,Vidarbha,88,29,44,8,936,Cotton
Amravati,20.96714,77.84235,Vidarbha,51,25,61,7.7,1107,Cotton
Amravati,20.93491,77.83431,Vidarbha,62,37,32,7.3,901,Sugarcane
Amravati,20.92261,77.80897,Vidarbha,64,27,50,7.6,987,Cotton
Amravati,20.90911,77.8743,Vidarbha,67,29,45,8,1035,Cotton
Amravati,20.8858,77.80989,Vidarbha,49,33,61,7.7,969,Cotton
Amravati,20.91726,77.73337,Vidarbha,50,31,55,7.2,1015,Sugarcane
Amravati,20.92898,77.81601,Vidarbha,41,25,42,7.5,1178,Cotton
Amravati,20.95034,77.78207,Vidarbha,65,34,47,7.4,910,Sugarcane
Amravati,20.92854,77.82949,Vidarbha,89,22,49,7.7,976,Cotton
Amravati,20.97787,77.89829,Vidarbha,52,23,56,7.8,876,Cotton
Amravati,20.99144,77.82576,Vidarbha,43,33,45,7.5,1053,Cotton
Amravati,20.94266,77.76058,Vidarbha,61,29,55,7.3,934,Sugarcane
Amravati,20.92288,77.80335,Vidarbha,49,27,51,7.8,879,Cotton
Amravati,20.91967,77.7538,Vidarbha,67,26,50,7.3,924,Sugarcane
Amravati,20.9447,77.79104,Vidarbha,52,25,35,7.6,687,Bajra
Amravati,20.93528,77.824,Vidarbha,58,31,45,7.2,985,Sugarcane
Amravati,20.95116,77.84646,Vidarbha,54,27,51,7.9,952,Cotton
Amravati,20.94532,77.77242,Vidarbha,47,29,56,7.3,948,Sugarcane
Amravati,20.98151,77.84025,Vidarbha,65,28,51,7.5,909,Cotton
Amravati,20.92984,77.76543,Vidarbha,66,26,57,7.5,950,Cotton
Amravati,20.99519,77.81809,Vidarbha,62,19,61,7.4,899,Soybean
Amravati,20.93966,77.81038,Vidarbha,72,24,40,7.5,845,Soybean
Amravati,20.97012,77.76,Vidarbha,62,28,57,7.8,889,Cotton
Amravati,20.92906,77.79565,Vidarbha,60,23,52,8.1,918,Cotton
Amravati,20.88931,77.70949,Vidarbha,66,26,47,7.1,907,Sugarcane
Amravati,20.94144,77.84835,Vidarbha,49,33,53,7.7,855,Soybean
Amravati,20.91844,77.7593,Vidarbha,69,19,43,7.5,897,Soybean
Amravati,20.95686,77.87415,Vidarbha,50,25,53,7.5,945,Cotton
Amravati,20.91322,77.83083,Vidarbha,73,23,62,7.6,1074,Cotton
Amravati,20.90145,77.7363,Vidarbha,73,30,59,7.3,1098,Sugarcane
Amravati,20.93384,77.79151,Vidarbha,62,34,58,7.6,1091,Cotton
Amravati,20.9335,77.80006,Vidarbha,64,37,46,7.8,894,Cotton
Amravati,20.93616,77.82487,Vidarbha,68,32,51,7.8,834,Cotton
Bhandara,21.15904,79.67474,Vidarbha,76,33,52,7.1,999,Sugarcane
Bhandara,21.13086,79.67748,Vidarbha,54,29,55,7.5,1056,Cotton
Bhandara,21.16961,79.61899,Vidarbha,59,25,53,7,833,Soybean
Bhandara,21.15453,79.66383,Vidarbha,58,36,42,7.3,817,Soybean
Bhandara,21.20002,79.63958,Vidarbha,68,36,54,7.1,1100,Sugarcane
Bhandara,21.10827,79.6272,Vidarbha,47,32,61,7.5,1045,Cotton
Bhandara,21.11486,79.61724,Vidarbha,59,35,42,7.5,985,Cotton
Bhandara,21.16226,79.67091,Vidarbha,50,25,48,7.4,1116,Sugarcane
Bhandara,21.12806,79.64675,Vidarbha,55,25,50,7.7,918,Cotton
Bhandara,21.15623,79.64759,Vidarbha,77,37,43,7.4,944,Sugarcane
Bhandara,21.2277,79.72458,Vidarbha,50,24,52,6.7,958,Sugarcane
Bhandara,21.17467,79.65483,Vidarbha,51,31,41,7.4,1086,Sugarcane
Bhandara,21.14731,79.64056,Vidarbha,63,36,36,7.5,995,Cotton
Bhandara,21.09759,79.6799,Vidarbha,49,30,59,7.7,872,Soybean
Bhandara,21.18404,79.63063,Vidarbha,47,24,40,8,963,Cotton
Bhandara,21.21356,79.61262,Vidarbha,49,29,55,6.9,992,Sugarcane
Bhandara,21.10733,79.64303,Vidarbha,68,33,41,7.9,963,Cotton
Bhandara,21.13008,79.65899,Vidarbha,39,31,52,8.2,915,Cotton
Bhandara,21.12861,79.66533,Vidarbha,64,31,55,7.4,833,Soybean
Bhandara,21.12766,79.62726,Vidarbha,62,23,37,7.3,689,Jowar
Bhandara,21.12171,79.66346,Vidarbha,52,40,49,7.2,976,Sugarcane
Bhandara,21.12218,79.6372,Vidarbha,63,25,45,7.3,994,Sugarcane
Bhandara,21.2074,79.69252,Vidarbha,43,30,34,7.8,1162,Cotton
Bhandara,21.10508,79.69619,Vidarbha,59,36,63,7.4,720,Soybean
Bhandara,21.20019,79.66393,Vidarbha,56,35,69,7.7,1101,Cotton
Bhandara,21.11826,79.6545,Vidarbha,61,37,42,7.7,1011,Cotton
Bhandara,21.21117,79.61588,Vidarbha,60,28,55,7.5,946,Cotton
Bhandara,21.15194,79.64156,Vidarbha,70,28,49,7.2,936,Sugarcane
Bhandara,21.13666,79.64807,Vidarbha,54,31,52,7.6,781,Soybean
Bhandara,21.1592,79.68119,Vidarbha,54,33,37,7,1027,Sugarcane
Bhandara,21.21294,79.68539,Vidarbha,47,32,54,7.7,1135,Cotton
Bhandara,21.12272,79.65906,Vidarbha,64,25,36,7.3,871,Soybean
Bhandara,21.08399,79.61995,Vidarbha,60,29,57,7,1098,Sugarcane
Bhandara,21.07511,79.63124,Vidarbha,64,21,53,7.4,988,Sugarcane
Bhandara,21.09393,79.59683,Vidarbha,53,24,52,7.6,998,Cotton
Bhandara,21.09697,79.71201,Vidarbha,55,37,44,7.9,832,Cotton
Bhandara,21.21236,79.6585,Vidarbha,56,28,58,7.3,1036,Sugarcane
Bhandara,21.137,79.68047,Vidarbha,58,35,50,7.7,864,Soybean
Bhandara,21.04651,79.6413,Vidarbha,41,22,62,7.3,1097,Sugarcane
Bhandara,21.15553,79.62407,Vidarbha,59,26,54,7.8,981,Cotton
Bhandara,21.14652,79.61271,Vidarbha,50,29,65,7.5,901,Cotton
Bhandara,21.19476,79.64558,Vidarbha,76,30,50,7.7,923,Cotton
Bhandara,21.17626,79.65548,Vidarbha,52,24,53,7.3,981,Sugarcane
Bhandara,21.13581,79.65231,Vidarbha,59,38,64,7.4,1037,Sugarcane
Bhandara,21.13421,79.61618,Vidarbha,65,28,53,7,964,Sugarcane
Bhandara,21.12212,79.67509,Vidarbha,45,33,42,7.8,929,Cotton
Bhandara,21.18575,79.69768,Vidarbha,47,28,36,7.2,970,Sugarcane
Bhandara,21.18623,79.75967,Vidarbha,37,36,44,7.2,966,Sugarcane
Bhandara,21.1587,79.65923,Vidarbha,57,41,51,7.7,857,Soybean
Bhandara,21.1969,79.74288,Vidarbha,58,36,66,7.5,949,Cotton
Bhandara,21.20281,79.59021,Vidarbha,62,34,38,7.1,970,Sugarcane
Bhandara,21.13275,79.60081,Vidarbha,51,28,52,7.9,897,Cotton
Bhandara,21.10569,79.63589,Vidarbha,67,33,46,7.3,888,Soybean
Bhandara,21.1197,79.6437,Vidarbha,49,26,43,7.1,821,Soybean
Bhandara,21.09459,79.66882,Vidarbha,55,29,29,7.2,750,Soybean
Bhandara,21.13373,79.62519,Vidarbha,58,31,45,7.3,900,Soybean
Bhandara,21.14433,79.65319,Vidarbha,63,26,54,7.7,1019,Cotton
Bhandara,21.08,79.61963,Vidarbha,57,29,40,7,1149,Sugarcane
Bhandara,21.15694,79.72141,Vidarbha,64,27,53,6.6,1077,Sugarcane
Bhandara,21.16126,79.66588,Vidarbha,49,22,39,7.5,992,Cotton
Bhandara,21.12492,79.64942,Vidarbha,55,29,57,7.9,1001,Cotton
Bhandara,21.12546,79.69202,Vidarbha,73,25,56,7.7,965,Cotton
Bhandara,21.15404,79.67525,Vidarbha,70,34,56,7.7,1019,Cotton
Bhandara,21.05174,79.64823,Vidarbha,57,35,71,7.6,1059,Cotton
Bhandara,21.10072,79.62953,Vidarbha,39,37,45,7.8,962,Cotton
Bhandara,21.11878,79.64261,Vidarbha,58,24,48,6.9,809,Soybean
Bhandara,21.10391,79.73066,Vidarbha,57,34,50,7.2,923,Sugarcane
Bhandara,21.09247,79.63174,Vidarbha,60,30,48,7.6,990,Cotton
Bhandara,21.14673,79.61067,Vidarbha,56,31,38,7.4,818,Soybean
Bhandara,21.12008,79.70315,Vidarbha,44,25,53,7.7,901,Cotton
Bhandara,21.18992,79.62306,Vidarbha,75,36,48,7.2,1002,Sugarcane
Bhandara,21.15089,79.63283,Vidarbha,59,17,45,7.1,1047,Sugarcane
Bhandara,21.14579,79.68175,Vidarbha,76,37,54,7.1,876,Soybean
Bhandara,21.10217,79.59005,Vidarbha,48,33,48,7.1,1029,Sugarcane
Bhandara,21.18986,79.59926,Vidarbha,70,31,58,6.8,785,Soybean
Bhandara,21.11518,79.66029,Vidarbha,54,28,38,7.5,1173,Cotton
Bhandara,21.12167,79.62591,Vidarbha,57,39,53,7.1,934,Sugarcane
Bhandara,21.18928,79.75331,Vidarbha,54,27,46,7.5,962,Cotton
Bhandara,21.11569,79.60977,Vidarbha,57,24,42,7.6,1005,Cotton
Bhandara,21.17796,79.65202,Vidarbha,53,29,37,7.4,1014,Sugarcane
Bhandara,21.15641,79.72509,Vidarbha,46,32,39,7.9,1036,Cotton
Bhandara,21.10671,79.66908,Vidarbha,62,27,55,7.7,925,Cotton
Bhandara,21.14533,79.70878,Vidarbha,47,31,56,7.8,1106,Cotton
Bhandara,21.07984,79.61524,Vidarbha,51,21,48,7.5,857,Soybean
Bhandara,21.15425,79.6603,Vidarbha,62,35,54,7.4,851,Soybean
Bhandara,21.11592,79.67391,Vidarbha,49,29,42,6.8,957,Sugarcane
Bhandara,21.11425,79.64834,Vidarbha,54,19,47,6.6,1026,Sugarcane
Bhandara,21.16975,79.62646,Vidarbha,54,23,41,7.1,1001,Sugarcane
Bhandara,21.27396,79.69733,Vidarbha,43,39,56,7.4,975,Sugarcane
Bhandara,21.1162,79.64174,Vidarbha,61,33,45,8,1008,Cotton
Bhandara,21.1557,79.69982,Vidarbha,60,29,61,7.3,807,Soybean
Bhandara,21.17026,79.74922,Vidarbha,54,21,58,7.1,994,Sugarcane
Bhandara,21.08,79.63907,Vidarbha,54,43,52,8.1,1045,Cotton
Bhandara,21.15854,79.68768,Vidarbha,65,23,42,7.3,710,Soybean
Bhandara,21.1311,79.62301,Vidarbha,53,31,46,7.4,1100,Sugarcane
Bhandara,21.14999,79.58166,Vidarbha,60,34,73,7.6,844,Soybean
Bhandara,21.10363,79.75494,Vidarbha,52,27,63,7.3,847,Soybean
Bhandara,21.14641,79.66894,Vidarbha,43,27,49,7.4,859,Soybean
Bhandara,21.14068,79.69358,Vidarbha,45,39,45,7.4,753,Soybean
Bhandara,21.11872,79.68897,Vidarbha,65,25,42,7.9,892,Cotton
Buldhana,20.48882,76.21295,Vidarbha,53,32,37,8,1008,Cotton
Buldhana,20.47511,76.21618,Vidarbha,52,28,57,7.8,970,Cotton
Buldhana,20.52043,76.12318,Vidarbha,83,22,60,7.6,1064,Cotton
Buldhana,20.53485,76.22569,Vidarbha,62,17,64,6.7,938,Sugarcane
Buldhana,20.59465,76.1867,Vidarbha,50,28,49,7.4,809,Soybean
Buldhana,20.47838,76.10595,Vidarbha,68,45,40,7.3,790,Soybean
Buldhana,20.49762,76.15828,Vidarbha,69,24,56,7.7,967,Cotton
Buldhana,20.56772,76.18263,Vidarbha,49,19,40,7.5,1075,Cotton
Buldhana,20.54851,76.12736,Vidarbha,44,36,30,7.3,1107,Sugarcane
Buldhana,20.5616,76.19555,Vidarbha,62,36,50,7.4,1169,Sugarcane
Buldhana,20.52068,76.17105,Vidarbha,62,25,54,7.3,1080,Sugarcane
Buldhana,20.56879,76.2269,Vidarbha,65,30,64,7.3,1132,Sugarcane
Buldhana,20.58305,76.21977,Vidarbha,50,25,50,7.5,938,Cotton
Buldhana,20.52911,76.2203,Vidarbha,70,31,49,7.6,911,Cotton
Buldhana,20.54757,76.23558,Vidarbha,66,35,48,7.7,865,Soybean
Buldhana,20.55726,76.19846,Vidarbha,61,26,47,7.2,1015,Sugarcane
Buldhana,20.5536,76.2064,Vidarbha,62,34,44,7.5,1090,Cotton
Buldhana,20.54252,76.22156,Vidarbha,51,23,48,7.3,1081,Sugarcane
Buldhana,20.54708,76.18663,Vidarbha,68,38,47,7.7,792,Soybean
Buldhana,20.53913,76.17556,Vidarbha,66,30,32,7.5,946,Cotton
Buldhana,20.50521,76.1464,Vidarbha,57,30,41,7.7,1013,Cotton
Buldhana,20.55905,76.19675,Vidarbha,59,30,50,7.2,913,Sugarcane
Buldhana,20.5969,76.10603,Vidarbha,55,34,48,7.5,1073,Cotton
Buldhana,20.51193,76.16013,Vidarbha,55,38,46,7.8,941,Cotton
Buldhana,20.49618,76.25325,Vidarbha,51,32,51,7.8,1013,Cotton
Buldhana,20.47097,76.1758,Vidarbha,41,37,65,8,966,Cotton
Buldhana,20.64097,76.1626,Vidarbha,53,41,59,7.3,1036,Sugarcane
Buldhana,20.50395,76.24105,Vidarbha,57,24,53,6.9,979,Sugarcane
Buldhana,20.4621,76.11241,Vidarbha,49,36,61,7.8,760,Cotton
Buldhana,20.53986,76.16637,Vidarbha,60,28,50,7.5,813,Soybean
Buldhana,20.44491,76.17516,Vidarbha,52,30,51,7.9,1267,Rice
Buldhana,20.61045,76.14279,Vidarbha,65,29,46,7.3,820,Soybean
Buldhana,20.5143,76.18492,Vidarbha,49,33,49,8,877,Cotton
Buldhana,20.48584,76.22682,Vidarbha,63,25,48,7.3,914,Sugarcane
Buldhana,20.56585,76.22584,Vidarbha,61,31,45,7.4,920,Sugarcane
Buldhana,20.57111,76.17225,Vidarbha,51,30,43,7.6,665,Bajra
Buldhana,20.5293,76.20263,Vidarbha,56,29,53,7.5,945,Cotton
Buldhana,20.49419,76.13777,Vidarbha,24,33,44,7.4,936,Sugarcane
Buldhana,20.5324,76.231,Vidarbha,76,33,65,7.2,1155,Sugarcane
Buldhana,20.51718,76.18734,Vidarbha,65,30,47,7.8,1055,Cotton
Buldhana,20.51742,76.21769,Vidarbha,57,29,51,7.8,909,Cotton
Buldhana,20.5934,76.27715,Vidarbha,50,31,57,7.8,779,Cotton
Buldhana,20.43283,76.15922,Vidarbha,64,23,43,7.7,970,Cotton
Buldhana,20.5104,76.15875,Vidarbha,61,27,36,7.6,880,Soybean
Buldhana,20.51842,76.25847,Vidarbha,60,23,47,7.8,1126,Cotton
Buldhana,20.47405,76.2535,Vidarbha,63,27,54,8.1,859,Cotton
Buldhana,20.56698,76.14759,Vidarbha,71,30,37,7.3,941,Sugarcane
Buldhana,20.53511,76.14294,Vidarbha,59,23,46,7.5,970,Cotton
Buldhana,20.49037,76.15201,Vidarbha,55,29,50,7.5,883,Soybean
Buldhana,20.55927,76.17126,Vidarbha,53,29,58,7.5,1155,Cotton
Buldhana,20.54146,76.28664,Vidarbha,52,30,52,7.5,1001,Cotton
Buldhana,20.51996,76.18789,Vidarbha,67,38,53,7.2,741,Soybean
Buldhana,20.53465,76.17772,Vidarbha,69,32,51,7.6,873,Soybean
Buldhana,20.49485,76.21189,Vidarbha,55,30,45,6.6,853,Soybean
Buldhana,20.50347,76.11544,Vidarbha,42,33,49,7.3,945,Sugarcane
Buldhana,20.44531,76.30616,Vidarbha,72,28,45,8,1003,Cotton
Buldhana,20.50854,76.16834,Vidarbha,74,37,29,7.5,1012,Cotton
Buldhana,20.51204,76.05312,Vidarbha,62,35,49,7.5,912,Cotton
Buldhana,20.49259,76.17426,Vidarbha,61,23,55,8.1,927,Cotton
Buldhana,20.45544,76.22265,Vidarbha,50,38,48,7.8,1148,Cotton
Buldhana,20.57544,76.20328,Vidarbha,58,35,46,7.9,804,Cotton
Buldhana,20.55204,76.19472,Vidarbha,59,21,41,7.9,764,Cotton
Buldhana,20.51374,76.24613,Vidarbha,42,30,40,7.5,1086,Cotton
Buldhana,20.54828,76.18248,Vidarbha,71,29,45,7.4,920,Sugarcane
Buldhana,20.55019,76.1733,Vidarbha,63,24,44,7.5,936,Cotton
Buldhana,20.52108,76.17419,Vidarbha,54,23,42,7.4,1078,Sugarcane
Buldhana,20.51535,76.08706,Vidarbha,59,34,47,7.4,747,Soybean
Buldhana,20.51672,76.10191,Vidarbha,48,32,43,7.7,896,Soybean
Buldhana,20.49199,76.24284,Vidarbha,70,26,43,7.2,795,Soybean
Buldhana,20.58226,76.16276,Vidarbha,71,27,70,7.4,780,Soybean
Buldhana,20.54891,76.19207,Vidarbha,67,29,55,7.6,1146,Cotton
Buldhana,20.51658,76.18584,Vidarbha,50,33,36,7.8,772,Cotton
Buldhana,20.48084,76.22025,Vidarbha,57,38,49,7.6,969,Cotton
Buldhana,20.50397,76.14653,Vidarbha,67,27,35,7.6,890,Soybean
Buldhana,20.6127,76.21091,Vidarbha,55,36,48,7.8,895,Cotton
Buldhana,20.49147,76.12468,Vidarbha,63,19,63,7.4,668,Jowar
Buldhana,20.60983,76.16618,Vidarbha,61,34,53,7.4,887,Soybean
Buldhana,20.58492,76.18913,Vidarbha,73,28,58,7.4,867,Soybean
Buldhana,20.49423,76.22022,Vidarbha,50,34,55,7.8,934,Cotton
Buldhana,20.5184,76.17171,Vidarbha,53,40,54,7.7,966,Cotton
Buldhana,20.57635,76.15769,Vidarbha,62,27,49,7.8,993,Cotton
Buldhana,20.54465,76.21746,Vidarbha,49,35,50,8.3,864,Cotton
Buldhana,20.54296,76.24913,Vidarbha,73,26,65,7.7,1025,Cotton
Buldhana,20.48607,76.20198,Vidarbha,53,26,35,7.5,808,Soybean
Buldhana,20.53697,76.24872,Vidarbha,54,35,60,7.3,857,Soybean
Buldhana,20.51327,76.15397,Vidarbha,67,23,42,7.5,1197,Cotton
Buldhana,20.53973,76.12255,Vidarbha,56,33,58,7.2,1019,Sugarcane
Buldhana,20.49382,76.20474,Vidarbha,71,28,46,7.6,1096,Cotton
Buldhana,20.56755,76.18994,Vidarbha,75,28,53,7.7,853,Soybean
Buldhana,20.48943,76.21344,Vidarbha,44,28,44,7,1018,Sugarcane
Buldhana,20.43598,76.21552,Vidarbha,70,27,44,7.7,1191,Cotton
Buldhana,20.52999,76.16493,Vidarbha,62,28,37,7.2,952,Sugarcane
Buldhana,20.5412,76.20877,Vidarbha,56,27,47,7.4,965,Sugarcane
Buldhana,20.57583,76.20738,Vidarbha,57,31,57,7,1096,Sugarcane
Buldhana,20.51162,76.20725,Vidarbha,62,29,64,7.9,816,Cotton
